3478, 15406511, 15406511083529, -0.14709975, 0.049033247, 10.218529,0
3478, 15406511, 15406511202856, -0.18632634, 0.06864655, 10.179302,0
3481, 15406518, 15406518493445, -0.14709975, 0.06864655, 10.218529,0
3483, 15406534, 15406534015019, -0.14709975, 0.0784532, 10.218529,0
3483, 15406536, 15406536969995, -0.17651969, 0.088259846, 10.208722,0
3484, 15406548, 15406548061148, -0.16671304, 0.0588399, 10.247949,0
3485, 15406557, 15406557325006, -0.1372931, 0.06864655, 10.189109,0
3485, 15406566, 15406566718792, -0.17651969, 0.098066494, 10.159689,0
3486, 15406576, 15406576732674, -0.17651969, 0.088259846, 10.218529,0
3487, 15406586, 15406586990870, -0.17651969, 0.06864655, 10.179302,0
3488, 15406596, 15406596549872, -0.18632634, 0.088259846, 10.208722,0
3489, 15406608, 15406608224980, -0.12748645, 0.12748645, 10.257755,0
3489, 15406616, 15406616864018, -0.17651969, 0.0392266, 10.208722,0
3490, 15406628, 15406628150965, -0.1372931, 0.06864655, 10.247949,0
3490, 15406637, 15406637104499, -0.16671304, 0.10787315, 10.169496,0
3492, 15406647, 15406647713633, -0.19613299, 0.0588399, 10.208722,0
3493, 15406664, 15406664854570, -0.1569064, 0.049033247, 10.257755,0
3494, 15406667, 15406667318392, -0.12748645, 0.088259846, 10.1989155,0
3496, 15406680, 15406680077971, -0.1372931, 0.10787315, 10.257755,0
3497, 15406686, 15406686908235, -0.1569064, 0.10787315, 10.1989155,0
3500, 15406698, 15406698097453, -0.14709975, 0.049033247, 10.159689,0
3502, 15406725, 15406725929700, -0.1176798, 0.0784532, 10.1989155,0
3502, 15406726, 15406726103366, -0.18632634, 0.088259846, 10.1989155,0
3502, 15406727, 15406727136923, -0.17651969, 0.088259846, 10.1989155,0
3503, 15406741, 15406741727704, -0.18632634, 0.0784532, 10.149882,0
3505, 15406779, 15406779331020, -0.1372931, 0.10787315, 10.159689,0
3505, 15406779, 15406779655912, -0.19613299, 0.049033247, 10.140076,0
3505, 15406779, 15406779990575, -0.22555295, 0.06864655, 10.247949,0
3506, 15406780, 15406780315527, -0.17651969, 0.10787315, 10.247949,0
3509, 15406797, 15406797114637, -0.17651969, 0.1176798, 10.189109,0
3510, 15406797, 15406797712438, -0.16671304, 0.049033247, 10.208722,0
3512, 15406826, 15406826183843, -0.16671304, 0.1372931, 10.257755,0
3512, 15406826, 15406826557257, -0.1372931, 0.049033247, 10.189109,0
3514, 15406845, 15406845667160, -0.18632634, 0.10787315, 10.218529,0
3514, 15406846, 15406846025621, -0.1372931, 0.02941995, 10.218529,0
3516, 15406850, 15406850634804, -0.17651969, 0.02941995, 10.228335,0
3518, 15406856, 15406856926991, -0.17651969, 0.10787315, 10.218529,0
3518, 15406867, 15406867276510, -0.19613299, 0.088259846, 10.189109,0
3519, 15406877, 15406877343757, -0.1569064, 0.0784532, 10.189109,0
3520, 15406887, 15406887305139, -0.1569064, 0.088259846, 10.257755,0
3521, 15406897, 15406897694478, -0.17651969, 0.0588399, 10.120462,0
3523, 15406909, 15406909324237, -0.14709975, 0.0784532, 10.169496,0
3524, 15406918, 15406918062482, -0.1372931, 0.0784532, 10.247949,0
3525, 15406928, 15406928124405, -0.1569064, 0.06864655, 10.238142,0
3525, 15406937, 15406937989573, -0.16671304, 0.0784532, 10.247949,0
3526, 15406948, 15406948059452, -0.14709975, 0.049033247, 10.1989155,0
3528, 15406958, 15406958187577, -0.17651969, 0.10787315, 10.218529,0
3529, 15406967, 15406967491735, -0.17651969, 0.02941995, 10.208722,0
3530, 15406977, 15406977335112, -0.1569064, 0.049033247, 10.257755,0
3531, 15406987, 15406987467083, -0.16671304, 0.088259846, 10.1989155,0
3535, 15406997, 15406997760568, -0.17651969, 0.0392266, 10.238142,0
3537, 15407011, 15407011033789, -0.1569064, 0.06864655, 10.169496,0
3538, 15407017, 15407017399317, -0.14709975, 0.0588399, 10.257755,0
3539, 15407027, 15407027461577, -0.1569064, 0.0784532, 10.179302,0
3539, 15407037, 15407037498199, -0.18632634, 0.06864655, 10.189109,0
3540, 15407047, 15407047173559, -0.17651969, 0.1176798, 10.257755,0
3542, 15407063, 15407063248487, -0.12748645, 0.098066494, 10.208722,0
3543, 15407068, 15407068252489, -0.16671304, 0.0588399, 10.120462,0
3544, 15407077, 15407077739616, -0.16671304, 0.0784532, 10.159689,0
3544, 15407087, 15407087714616, -0.19613299, 0.1176798, 10.189109,0
3545, 15407097, 15407097668894, -0.1569064, 0.0392266, 10.247949,0
3547, 15407108, 15407108270144, -0.16671304, 0.0588399, 10.1989155,0
3548, 15407117, 15407117337055, -0.14709975, 0.0588399, 10.208722,0
3548, 15407127, 15407127207823, -0.12748645, 0.088259846, 10.179302,0
3548, 15407137, 15407137030275, -0.17651969, 0.0588399, 10.287175,0
3549, 15407146, 15407146772150, -0.16671304, 0.1176798, 10.228335,0
3550, 15407157, 15407157153327, -0.20593965, 0.0588399, 10.1989155,0
3550, 15407167, 15407167052486, -0.2157463, 0.06864655, 10.218529,0
3550, 15407177, 15407177197738, -0.16671304, 0.049033247, 10.208722,0
3551, 15407186, 15407186604744, -0.1372931, 0.0784532, 10.218529,0
3551, 15407196, 15407196600069, -0.14709975, 0.049033247, 10.1989155,0
3552, 15407206, 15407206767544, -0.19613299, 0.06864655, 10.149882,0
3552, 15407217, 15407217292292, -0.16671304, 0.049033247, 10.179302,0
3553, 15407227, 15407227015500, -0.17651969, 0.088259846, 10.169496,0
3553, 15407237, 15407237074214, -0.16671304, 0.0588399, 10.1989155,0
3555, 15407246, 15407246640716, -0.1569064, 0.06864655, 10.238142,0
3556, 15407256, 15407256692374, -0.12748645, 0.02941995, 10.1989155,0
3556, 15407266, 15407266978275, -0.1372931, 0.1372931, 10.247949,0
3556, 15407277, 15407277115066, -0.1569064, 0.0588399, 10.238142,0
3557, 15407287, 15407287026051, -0.14709975, 0.06864655, 10.179302,0
3557, 15407296, 15407296781051, -0.16671304, 0.06864655, 10.1989155,0
