13811, 16505436, 16505436557862, -0.18632634, 0.049033247, 10.247949,0
13811, 16505447, 16505447129592, -0.16671304, 0.02941995, 10.189109,0
13812, 16505456, 16505456706070, -0.1569064, 0.0588399, 10.277369,0
13813, 16505467, 16505467368258, -0.17651969, 0.06864655, 10.208722,0
13815, 16505478, 16505478303546, -0.20593965, 0.049033247, 10.140076,0
13815, 16505487, 16505487339062, -0.16671304, 0.02941995, 10.257755,0
13817, 16505497, 16505497185877, -0.14709975, 0.0392266, 10.120462,0
13817, 16505507, 16505507441177, -0.14709975, 0.049033247, 10.238142,0
13818, 16505517, 16505517368472, -0.16671304, 0.06864655, 10.159689,0
13821, 16505527, 16505527524265, -0.1569064, 0.0784532, 10.277369,0
13821, 16505537, 16505537414457, -0.1372931, 0.098066494, 10.257755,0
13825, 16505547, 16505547952870, -0.16671304, 0.06864655, 10.189109,0
13826, 16505557, 16505557055538, -0.18632634, 0.0588399, 10.179302,0
13826, 16505567, 16505567433723, -0.17651969, 0.0588399, 10.189109,0
13829, 16505577, 16505577542653, -0.18632634, 0.06864655, 10.257755,0
13829, 16505587, 16505587089071, -0.098066494, 0.06864655, 10.218529,0
13830, 16505597, 16505597156042, -0.18632634, 0.1176798, 10.218529,0
13831, 16505607, 16505607085308, -0.1569064, 0.098066494, 10.179302,0
13832, 16505616, 16505616867027, -0.12748645, 0.0588399, 10.228335,0
13833, 16505627, 16505627569755, -0.1372931, 0.0588399, 10.208722,0
13834, 16505636, 16505637013504, -0.1569064, 0.0196133, 10.208722,0
13835, 16505647, 16505647263876, -0.17651969, 0.0196133, 10.208722,0
13836, 16505657, 16505657208672, -0.1569064, 0.06864655, 10.267562,0
13837, 16505667, 16505667306232, -0.12748645, 0.0588399, 10.140076,0
13839, 16505677, 16505677617577, -0.16671304, 0.0392266, 10.218529,0
13840, 16505687, 16505687412673, -0.1569064, 0.00980665, 10.228335,0
13841, 16505697, 16505697033226, -0.18632634, 0.06864655, 10.1989155,0
13842, 16505707, 16505707629259, -0.20593965, 0.049033247, 10.208722,0
13843, 16505717, 16505717415184, -0.20593965, 0.0196133, 10.140076,0
13845, 16505727, 16505727514331, -0.22555295, 0.06864655, 10.169496,0
13846, 16505738, 16505738994426, -0.17651969, 0.049033247, 10.1989155,0
13847, 16505747, 16505747472683, -0.1569064, 0.049033247, 10.1989155,0
13848, 16505757, 16505757278969, -0.16671304, 0.0392266, 10.189109,0
13849, 16505767, 16505767476228, -0.1372931, 0.0784532, 10.238142,0
13851, 16505777, 16505777347430, -0.10787315, 0.0392266, 10.238142,0
13851, 16505787, 16505787238944, -0.12748645, 0.049033247, 10.218529,0
13855, 16505797, 16505797283787, -0.17651969, 0.049033247, 10.257755,0
13856, 16505806, 16505806914749, -0.14709975, 0.00980665, 10.169496,0
13857, 16505817, 16505817115926, -0.17651969, 0.0392266, 10.1989155,0
13858, 16505827, 16505827515950, -0.2157463, 0.02941995, 10.247949,0
13859, 16505838, 16505838137079, -0.2157463, 0.049033247, 10.1989155,0
13860, 16505847, 16505847428677, -0.19613299, 0.06864655, 10.238142,0
13860, 16505857, 16505857435047, -0.20593965, 0.06864655, 10.179302,0
13861, 16505867, 16505867396970, -0.1176798, 0.0392266, 10.267562,0
13864, 16505878, 16505878766645, -0.20593965, 0.0588399, 10.149882,0
13864, 16505891, 16505891137751, -0.2157463, 0.049033247, 10.257755,0
13865, 16505897, 16505897193988, -0.19613299, 0.088259846, 10.228335,0
13865, 16505906, 16505906973832, -0.16671304, 0.0588399, 10.218529,0
13867, 16505917, 16505917210803, -0.16671304, 0.06864655, 10.228335,0
13869, 16505927, 16505927856535, -0.16671304, 0.049033247, 10.228335,0
13869, 16505937, 16505937533122, -0.14709975, 0.10787315, 10.159689,0
13870, 16505947, 16505947267472, -0.16671304, 0.088259846, 10.149882,0
13871, 16505957, 16505957162316, -0.16671304, 0.0196133, 10.208722,0
13872, 16505967, 16505967220560, -0.19613299, 0.0588399, 10.346016,0
13874, 16505977, 16505977601089, -0.20593965, 0.049033247, 10.218529,0
13875, 16505987, 16505987184610, -0.18632634, 0.06864655, 10.218529,0
13876, 16505997, 16505997680319, -0.19613299, 0.0588399, 10.218529,0
13876, 16506007, 16506007646400, -0.1176798, 0.0588399, 10.218529,0
13877, 16506016, 16506016250475, -0.17651969, 0.0392266, 10.247949,0
13878, 16506026, 16506026678756, -0.2353596, 0.049033247, 10.238142,0
13878, 16506036, 16506036314164, -0.14709975, 0.049033247, 10.238142,0
13880, 16506046, 16506046759680, -0.17651969, 0.049033247, 10.218529,0
13880, 16506056, 16506056747384, -0.1569064, 0.049033247, 10.140076,0
13881, 16506066, 16506066898526, -0.16671304, 0.02941995, 10.238142,0
13882, 16506076, 16506076652889, -0.1569064, 0.06864655, 10.257755,0
13882, 16506086, 16506086334186, -0.1569064, 0.0588399, 10.169496,0
13882, 16506097, 16506097298128, -0.16671304, 0.0392266, 10.1989155,0
13883, 16506107, 16506107337599, -0.1569064, 0.0784532, 10.247949,0
13883, 16506117, 16506117031541, -0.17651969, 0.02941995, 10.247949,0
13885, 16506127, 16506127536517, -0.14709975, 0.0588399, 10.247949,0
13885, 16506136, 16506137050639, -0.19613299, 0.0588399, 10.247949,0
13886, 16506147, 16506147382922, -0.17651969, 0.049033247, 10.208722,0
13886, 16506157, 16506157028355, -0.19613299, 0.0588399, 10.228335,0
13887, 16506167, 16506167120554, -0.19613299, 0.0392266, 10.208722,0
13889, 16506177, 16506177702224, -0.2157463, 0.0588399, 10.247949,0
13890, 16506187, 16506187720445, -0.20593965, 0.0588399, 10.169496,0
13891, 16506197, 16506197607981, -0.2157463, 0.0392266, 10.247949,0
13892, 16506207, 16506207170588, -0.20593965, 0.06864655, 10.238142,0
13893, 16506217, 16506217564603, -0.16671304, 0.02941995, 10.287175,0
13895, 16506227, 16506227711045, -0.14709975, 0.0784532, 10.228335,0
13896, 16506237, 16506237327979, -0.14709975, 0.02941995, 10.169496,0
13898, 16506247, 16506247331861, -0.16671304, 0.088259846, 10.1989155,0
13899, 16506256, 16506256845695, -0.20593965, 0.049033247, 10.238142,0
13900, 16506267, 16506267334889, -0.16671304, 0.049033247, 10.257755,0
13902, 16506277, 16506277704096, -0.1569064, 0.06864655, 10.257755,0
13903, 16506286, 16506286938410, -0.1569064, 0.088259846, 10.189109,0
13904, 16506296, 16506296936763, -0.16671304, 0.06864655, 10.247949,0
13908, 16506309, 16506309073854, -0.17651969, 0.049033247, 10.267562,0
13909, 16506317, 16506317046654, -0.18632634, 0.0196133, 10.208722,0
13911, 16506327, 16506327594611, -0.19613299, 0.049033247, 10.189109,0
13912, 16506337, 16506337407135, -0.16671304, 0.0196133, 10.218529,0
13913, 16506347, 16506347160572, -0.17651969, 0.06864655, 10.287175,0
13915, 16506357, 16506357137951, -0.16671304, 0.06864655, 10.218529,0
13916, 16506367, 16506367433636, -0.18632634, 0.0588399, 10.267562,0
13918, 16506377, 16506377571604, -0.1372931, 0.06864655, 10.189109,0
13918, 16506387, 16506387660102, -0.17651969, 0.0392266, 10.267562,0
13920, 16506397, 16506397289657, -0.16671304, 0.0392266, 10.149882,0
13922, 16506407, 16506407161087, -0.19613299, 0.0588399, 10.257755,0
13922, 16506416, 16506416935654, -0.1372931, 0.098066494, 10.257755,0
13924, 16506427, 16506427262480, -0.20593965, 0.0392266, 10.189109,0
13925, 16506437, 16506437314571, -0.20593965, 0.0588399, 10.228335,0
13926, 16506447, 16506447314258, -0.17651969, 0.049033247, 10.189109,0
13928, 16506457, 16506457136794, -0.18632634, 0.0392266, 10.238142,0
13929, 16506467, 16506467260772, -0.1569064, 0.06864655, 10.238142,0
13931, 16506477, 16506477610219, -0.19613299, 0.049033247, 10.159689,0
13931, 16506487, 16506487292550, -0.2157463, 0.098066494, 10.130269,0
13933, 16506497, 16506497239581, -0.17651969, 0.049033247, 10.228335,0
13934, 16506506, 16506506860675, -0.1372931, 0.00980665, 10.306788,0
13935, 16506517, 16506517133919, -0.17651969, 0.0392266, 10.228335,0
13937, 16506527, 16506527419532, -0.14709975, 0.06864655, 10.149882,0
13938, 16506537, 16506537173390, -0.16671304, 0.00980665, 10.208722,0
13941, 16506547, 16506547817885, -0.1569064, 0.06864655, 10.130269,0
13942, 16506557, 16506557435360, -0.1569064, 0.06864655, 10.189109,0
13942, 16506567, 16506567210973, -0.17651969, 0.06864655, 10.218529,0
13944, 16506577, 16506577199134, -0.1176798, 0.0588399, 10.228335,0
13945, 16506587, 16506587213340, -0.14709975, 0.0588399, 10.218529,0
13946, 16506597, 16506597293929, -0.14709975, 0.049033247, 10.179302,0
13946, 16506607, 16506607292101, -0.14709975, 0.0588399, 10.189109,0
13947, 16506617, 16506617480310, -0.17651969, 0.0784532, 10.257755,0
13949, 16506627, 16506627536860, -0.17651969, 0.06864655, 10.257755,0
13950, 16506637, 16506637255911, -0.22555295, 0.049033247, 10.228335,0
13950, 16506647, 16506647277629, -0.2941995, -0.0196133, 9.54187,0
13951, 16506657, 16506657303314, -0.00980665, 0.10787315, 11.669913,0
13952, 16506667, 16506667444852, -0.2353596, 0.1372931, 9.83607,0
13954, 16506677, 16506677121678, -0.1372931, 0.0392266, 10.140076,0
13954, 16506687, 16506687074683, -0.20593965, -0.00980665, 10.277369,0
13955, 16506697, 16506697197375, -0.1569064, 0.0784532, 10.247949,0
13956, 16506707, 16506707270860, -0.1176798, 0.1372931, 10.277369,0
13957, 16506716, 16506716992819, -0.16671304, 0.049033247, 10.238142,0
13959, 16506727, 16506727137326, -0.20593965, 0.00980665, 10.100849,0
13960, 16506736, 16506736912854, -0.10787315, 0.12748645, 10.296982,0
13961, 16506747, 16506747186207, -0.16671304, 0.0196133, 10.247949,0
13961, 16506757, 16506757356171, -0.16671304, 0.0392266, 10.287175,0
13962, 16506767, 16506767321579, -0.19613299, 0.00980665, 10.218529,0
13964, 16506777, 16506777396507, -0.1569064, 0.1176798, 10.218529,0
13965, 16506787, 16506787072348, -0.17651969, 0.1372931, 10.218529,0
13968, 16506797, 16506797542179, -0.20593965, -0.0196133, 10.159689,0
13969, 16506807, 16506807171085, -0.16671304, 0.098066494, 10.218529,0
13970, 16506817, 16506817459799, -0.1372931, 0.06864655, 10.247949,0
13972, 16506827, 16506827734919, -0.14709975, 0.049033247, 10.238142,0
13972, 16506837, 16506837218428, -0.16671304, 0.0392266, 10.247949,0
13973, 16506847, 16506847148596, -0.17651969, 0.0588399, 10.140076,0
13974, 16506857, 16506857473656, -0.098066494, 0.06864655, 10.257755,0
13974, 16506866, 16506866927333, -0.16671304, 0.06864655, 10.208722,0
13976, 16506877, 16506877188943, -0.16671304, 0.1176798, 10.267562,0
13977, 16506887, 16506887157068, -0.18632634, 0.088259846, 10.228335,0
13978, 16506897, 16506897270517, -0.1569064, 0.06864655, 10.179302,0
13978, 16506907, 16506907498017, -0.16671304, 0.0784532, 10.277369,0
13979, 16506917, 16506917502343, -0.12748645, 0.049033247, 10.208722,0
13981, 16506927, 16506927312740, -0.18632634, 0.0392266, 10.208722,0
13982, 16506937, 16506937529482, -0.18632634, 0.0196133, 10.1989155,0
13983, 16506947, 16506947028172, -0.16671304, 0.0588399, 10.228335,0
13984, 16506957, 16506957412727, -0.20593965, 0.0784532, 10.140076,0
13985, 16506967, 16506967368880, -0.12748645, 0.088259846, 10.247949,0
13987, 16506977, 16506977249553, -0.1569064, 0.06864655, 10.228335,0
13988, 16506987, 16506987185586, -0.1372931, 0.06864655, 10.247949,0
13988, 16506996, 16506996950346, -0.16671304, 0.049033247, 10.208722,0
13989, 16507007, 16507007161475, -0.1569064, 0.0392266, 10.218529,0
13990, 16507017, 16507017180417, -0.1372931, 0.0588399, 10.130269,0
13992, 16507027, 16507027469744, -0.1176798, 0.049033247, 10.238142,0
13993, 16507037, 16507037154695, -0.1569064, 0.02941995, 10.267562,0
13996, 16507047, 16507047382375, -0.098066494, 0.0588399, 10.238142,0
13997, 16507056, 16507056900993, -0.18632634, 0.0392266, 10.169496,0
13997, 16507066, 16507066847338, -0.1569064, 0.049033247, 10.257755,0
13999, 16507076, 16507076376533, -0.17651969, 0.02941995, 10.257755,0
13999, 16507086, 16507086194958, -0.1569064, 0.0588399, 10.149882,0
13999, 16507096, 16507096546364, -0.18632634, 0.088259846, 10.228335,0
13999, 16507106, 16507106815294, -0.1372931, 0.0196133, 10.189109,0
14000, 16507117, 16507117009308, -0.22555295, -0.0196133, 10.159689,0
14001, 16507126, 16507126563550, -0.17651969, 0.0784532, 10.1989155,0
14001, 16507136, 16507136269692, -0.16671304, 0.12748645, 10.189109,0
14001, 16507146, 16507146574764, -0.17651969, 0.0392266, 10.169496,0
14002, 16507156, 16507156975689, -0.20593965, 0.0196133, 10.179302,0
14002, 16507167, 16507167107720, -0.1569064, 0.06864655, 10.169496,0
14004, 16507177, 16507177282828, -0.1372931, 0.0588399, 10.189109,0
14005, 16507187, 16507187110111, -0.12748645, 0.06864655, 10.149882,0
14005, 16507196, 16507196829990, -0.14709975, 0.049033247, 10.228335,0
14006, 16507207, 16507207093043, -0.17651969, 0.00980665, 10.247949,0
14007, 16507216, 16507216889629, -0.17651969, 0.02941995, 10.189109,0
14008, 16507227, 16507227360206, -0.17651969, 0.0392266, 10.159689,0
14009, 16507237, 16507237080181, -0.20593965, 0.02941995, 10.169496,0
14010, 16507246, 16507247002993, -0.19613299, 0.098066494, 10.218529,0
14011, 16507262, 16507262336827, -0.19613299, 0.0392266, 10.1989155,0
14011, 16507266, 16507266981514, -0.14709975, 0.049033247, 10.169496,0
14013, 16507277, 16507277510589, -0.19613299, 0.0588399, 10.218529,0
14014, 16507287, 16507287055095, -0.18632634, 0.10787315, 10.169496,0
14017, 16507297, 16507297164602, -0.18632634, 0.06864655, 10.1989155,0
14018, 16507307, 16507307280287, -0.16671304, 0.0784532, 10.238142,0
14019, 16507317, 16507317258051, -0.14709975, 0.049033247, 10.208722,0
14021, 16507327, 16507327788315, -0.1569064, 0.049033247, 10.218529,0
14021, 16507337, 16507337282389, -0.1372931, 0.0588399, 10.179302,0
14022, 16507346, 16507346967185, -0.14709975, 0.0588399, 10.169496,0
14023, 16507357, 16507357295273, -0.17651969, 0.0784532, 10.277369,0
14024, 16507366, 16507366995934, -0.1372931, 0.02941995, 10.257755,0
14025, 16507377, 16507377208866, -0.18632634, 0.0784532, 10.149882,0
14026, 16507387, 16507387162845, -0.17651969, 0.0196133, 10.247949,0
14027, 16507397, 16507397241534, -0.16671304, 0.06864655, 10.1989155,0
14028, 16507407, 16507407480236, -0.1176798, 0.0588399, 10.228335,0
14028, 16507417, 16507417052086, -0.19613299, 0.0588399, 10.228335,0
14030, 16507427, 16507427498492, -0.1569064, 0.00980665, 10.247949,0
14031, 16507437, 16507437148035, -0.14709975, 0.0392266, 10.169496,0
14032, 16507447, 16507447224585, -0.17651969, 0.06864655, 10.1989155,0
14033, 16507457, 16507457295895, -0.16671304, 0.0588399, 10.208722,0
14034, 16507467, 16507467039969, -0.16671304, 0.049033247, 10.238142,0
14036, 16507477, 16507477365834, -0.17651969, 0.049033247, 10.218529,0
14037, 16507487, 16507487056964, -0.16671304, 0.06864655, 10.228335,0
14037, 16507497, 16507497366134, -0.1372931, 0.06864655, 10.218529,0
14038, 16507507, 16507507397384, -0.17651969, 0.0588399, 10.208722,0
14038, 16507517, 16507517039379, -0.19613299, 0.098066494, 10.179302,0
14041, 16507527, 16507527429462, -0.16671304, 0.098066494, 10.169496,0
14042, 16507537, 16507537407647, -0.19613299, 0.0392266, 10.208722,0
14045, 16507547, 16507547633464, -0.17651969, 0.088259846, 10.208722,0
14045, 16507557, 16507557411721, -0.17651969, 0.0196133, 10.247949,0
14046, 16507567, 16507567404822, -0.16671304, 0.06864655, 10.218529,0
14048, 16507577, 16507577392454, -0.16671304, 0.0, 10.218529,0
14049, 16507588, 16507588906468, -0.1372931, 0.0588399, 10.169496,0
14050, 16507597, 16507597185434, -0.16671304, 0.0392266, 10.238142,0
14050, 16507607, 16507607397332, -0.19613299, 0.0784532, 10.257755,0
14051, 16507617, 16507617319688, -0.17651969, 0.049033247, 10.228335,0
14053, 16507627, 16507627521142, -0.20593965, 0.0784532, 10.159689,0
14054, 16507637, 16507637265781, -0.20593965, 0.0392266, 10.120462,0
14054, 16507647, 16507647213809, -0.16671304, 0.06864655, 10.189109,0
14055, 16507657, 16507657168232, -0.14709975, 0.0588399, 10.169496,0
14056, 16507667, 16507667265720, -0.14709975, 0.049033247, 10.169496,0
14058, 16507677, 16507677524313, -0.1569064, 0.02941995, 10.238142,0
14058, 16507687, 16507687047846, -0.1569064, 0.0392266, 10.238142,0
14059, 16507697, 16507697167137, -0.14709975, 0.0784532, 10.228335,0
14060, 16507707, 16507707230598, -0.1569064, 0.088259846, 10.179302,0
14061, 16507716, 16507716843302, -0.1372931, 0.088259846, 10.228335,0
14063, 16507727, 16507727458602, -0.17651969, 0.06864655, 10.257755,0
14064, 16507736, 16507736771547, -0.14709975, 0.049033247, 10.257755,0
14065, 16507747, 16507747213313, -0.2353596, 0.088259846, 10.218529,0
14065, 16507757, 16507757185140, -0.12748645, 0.088259846, 10.287175,0
14066, 16507767, 16507767356786, -0.1569064, 0.06864655, 10.1989155,0
14068, 16507777, 16507777366834, -0.16671304, 0.06864655, 10.218529,0
14071, 16507789, 16507789769309, -0.16671304, 0.0588399, 10.267562,0
14072, 16507797, 16507797570908, -0.18632634, 0.0784532, 10.218529,0
14073, 16507807, 16507807190006, -0.19613299, 0.0784532, 10.208722,0
14074, 16507817, 16507817201123, -0.16671304, 0.0196133, 10.169496,0
14076, 16507827, 16507827343659, -0.14709975, 0.088259846, 10.238142,0
14077, 16507836, 16507836996603, -0.12748645, 0.049033247, 10.208722,0
14077, 16507847, 16507847179692, -0.18632634, 0.0588399, 10.277369,0
14078, 16507857, 16507857189043, -0.12748645, 0.02941995, 10.287175,0
14079, 16507867, 16507867339944, -0.1569064, 0.049033247, 10.247949,0
14080, 16507877, 16507877417624, -0.1569064, 0.088259846, 10.228335,0
14081, 16507886, 16507886978513, -0.1372931, 0.02941995, 10.287175,0
14082, 16507896, 16507896747287, -0.17651969, 0.00980665, 10.169496,0
14082, 16507907, 16507907171673, -0.1569064, 0.06864655, 10.228335,0
14083, 16507917, 16507917326901, -0.19613299, 0.0392266, 10.189109,0
14085, 16507927, 16507927920074, -0.1569064, 0.049033247, 10.257755,0
14086, 16507936, 16507936806059, -0.18632634, 0.0196133, 10.257755,0
14087, 16507947, 16507947417633, -0.18632634, 0.049033247, 10.238142,0
14088, 16507957, 16507957301179, -0.1569064, 0.0588399, 10.267562,0
14088, 16507967, 16507967187092, -0.17651969, 0.049033247, 10.179302,0
14090, 16507977, 16507977200241, -0.19613299, 0.06864655, 10.169496,0
14092, 16507986, 16507986820769, -0.16671304, 0.06864655, 10.247949,0
14092, 16507997, 16507997315889, -0.1569064, 0.02941995, 10.238142,0
14093, 16508007, 16508007452860, -0.1569064, 0.088259846, 10.238142,0
14093, 16508017, 16508017274206, -0.1569064, 0.0784532, 10.208722,0
14096, 16508027, 16508027438015, -0.17651969, 0.00980665, 10.169496,0
14099, 16508039, 16508039373928, -0.20593965, 0.049033247, 10.277369,0
14100, 16508047, 16508047252366, -0.17651969, 0.049033247, 10.169496,0
14100, 16508057, 16508057217510, -0.19613299, 0.0392266, 10.169496,0
14101, 16508067, 16508067282593, -0.20593965, 0.0588399, 10.1989155,0
14103, 16508077, 16508077249768, -0.18632634, 0.088259846, 10.257755,0
14104, 16508086, 16508086913879, -0.16671304, 0.049033247, 10.208722,0
14104, 16508097, 16508097259011, -0.16671304, 0.049033247, 10.238142,0
14105, 16508107, 16508107326078, -0.19613299, 0.098066494, 10.267562,0
14106, 16508117, 16508117305380, -0.16671304, 0.0392266, 10.189109,0
14108, 16508127, 16508127552062, -0.19613299, 0.0196133, 10.257755,0
14109, 16508137, 16508137019081, -0.1569064, 0.0588399, 10.208722,0
14109, 16508147, 16508147337843, -0.16671304, 0.0392266, 10.149882,0
14110, 16508157, 16508157386713, -0.18632634, 0.06864655, 10.218529,0
14110, 16508167, 16508167277470, -0.14709975, 0.06864655, 10.1989155,0
14112, 16508177, 16508177247782, -0.17651969, 0.0588399, 10.208722,0
14113, 16508186, 16508186897301, -0.1569064, 0.06864655, 10.277369,0
14114, 16508197, 16508197340185, -0.1569064, 0.049033247, 10.247949,0
14115, 16508207, 16508207438406, -0.1569064, 0.049033247, 10.208722,0
14116, 16508217, 16508217195858, -0.24516624, 0.049033247, 10.238142,0
14118, 16508227, 16508227273177, -0.17651969, 0.049033247, 10.1989155,0
14119, 16508236, 16508236935076, -0.1569064, 0.0588399, 10.257755,0
14119, 16508247, 16508247403657, -0.20593965, 0.049033247, 10.277369,0
14120, 16508257, 16508257242166, -0.20593965, 0.06864655, 10.238142,0
14121, 16508267, 16508267403464, -0.16671304, 0.10787315, 10.208722,0
14123, 16508277, 16508277278812, -0.14709975, 0.088259846, 10.238142,0
14126, 16508289, 16508289723956, -0.12748645, 0.098066494, 10.287175,0
14127, 16508297, 16508297174413, -0.17651969, 0.0196133, 10.159689,0
14127, 16508307, 16508307204857, -0.16671304, 0.0392266, 10.218529,0
14128, 16508317, 16508317214448, -0.18632634, 0.049033247, 10.228335,0
14130, 16508327, 16508327665169, -0.16671304, 0.02941995, 10.267562,0
14131, 16508336, 16508337007019, -0.18632634, 0.06864655, 10.228335,0
14132, 16508347, 16508347296166, -0.14709975, 0.0588399, 10.179302,0
14132, 16508357, 16508357370156, -0.20593965, 0.02941995, 10.228335,0
14133, 16508367, 16508367411153, -0.19613299, 0.06864655, 10.247949,0
14135, 16508377, 16508377242523, -0.17651969, 0.0784532, 10.159689,0
14136, 16508387, 16508387371753, -0.17651969, 0.0588399, 10.1989155,0
14136, 16508397, 16508397827041, -0.1569064, 0.0588399, 10.169496,0
14137, 16508407, 16508407451500, -0.20593965, 0.0392266, 10.208722,0
14137, 16508417, 16508417481812, -0.16671304, 0.049033247, 10.208722,0
14140, 16508427, 16508427242725, -0.17651969, 0.088259846, 10.169496,0
14140, 16508436, 16508437012280, -0.16671304, 0.06864655, 10.257755,0
14141, 16508447, 16508447406210, -0.16671304, 0.098066494, 10.247949,0
14142, 16508457, 16508457511030, -0.19613299, 0.0784532, 10.247949,0
14143, 16508467, 16508467284166, -0.1569064, 0.049033247, 10.238142,0
14145, 16508477, 16508477485248, -0.20593965, 0.0784532, 10.179302,0
14146, 16508486, 16508487010644, -0.19613299, 0.088259846, 10.1989155,0
14146, 16508497, 16508497394490, -0.17651969, 0.0588399, 10.277369,0
14147, 16508507, 16508507244093, -0.2157463, 0.0588399, 10.316595,0
14148, 16508517, 16508517354838, -0.17651969, 0.0392266, 10.169496,0
14151, 16508537, 16508537788539, -0.20593965, 0.0784532, 10.218529,0
14151, 16508538, 16508538110066, -0.16671304, 0.049033247, 10.179302,0
14155, 16508547, 16508547521760, -0.17651969, 0.0196133, 10.1989155,0
14155, 16508556, 16508556920894, -0.17651969, 0.02941995, 10.218529,0
14156, 16508566, 16508566957072, -0.16671304, 0.049033247, 10.179302,0
14159, 16508577, 16508577926687, -0.20593965, 0.0588399, 10.208722,0
14159, 16508589, 16508589307888, -0.16671304, 0.0392266, 10.169496,0
14160, 16508597, 16508597361902, -0.1569064, 0.02941995, 10.228335,0
14160, 16508607, 16508607256301, -0.14709975, 0.06864655, 10.267562,0
14161, 16508617, 16508617252683, -0.19613299, 0.0784532, 10.208722,0
14163, 16508627, 16508627534642, -0.1569064, 0.02941995, 10.179302,0
14164, 16508640, 16508640984677, -0.1569064, 0.06864655, 10.247949,0
14165, 16508647, 16508647061877, -0.19613299, 0.0196133, 10.218529,0
14166, 16508657, 16508657045566, -0.14709975, 0.0392266, 10.238142,0
14167, 16508666, 16508666723535, -0.1569064, 0.06864655, 10.189109,0
14169, 16508677, 16508677277405, -0.18632634, 0.0784532, 10.208722,0
14171, 16508686, 16508686983294, -0.1569064, 0.0784532, 10.257755,0
14172, 16508697, 16508697544435, -0.20593965, 0.0588399, 10.169496,0
14173, 16508707, 16508707198930, -0.14709975, 0.06864655, 10.218529,0
14174, 16508717, 16508717116273, -0.17651969, 0.0392266, 10.179302,0
14177, 16508727, 16508727125107, -0.17651969, 0.06864655, 10.247949,0
14179, 16508737, 16508737020455, -0.19613299, 0.02941995, 10.247949,0
14179, 16508746, 16508746997294, -0.22555295, 0.098066494, 10.208722,0
14180, 16508756, 16508756931260, -0.17651969, 0.098066494, 10.316595,0
14180, 16508767, 16508767281200, -0.19613299, 0.06864655, 10.296982,0
14182, 16508778, 16508778240118, -0.17651969, 0.06864655, 10.169496,0
14185, 16508788, 16508788552942, -0.20593965, 0.0588399, 10.247949,0
14186, 16508796, 16508796887569, -0.16671304, 0.06864655, 10.1989155,0
